"name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"1249","Kevin Durant","Golden State Warriors","1/4/17",2016,2,10,25,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-50,257
"1250","Kevin Durant","Golden State Warriors","11/18/16",2016,4,8,55,"shot_yes","Jump Shot","2PT Field Goal",16,"Boston Celtics",130,97
"1251","Kevin Durant","Golden State Warriors","2/11/17",2016,2,5,55,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-222,92
"1252","Kevin Durant","Golden State Warriors","2/11/17",2016,1,11,24,"shot_yes","Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",-16,124
"1253","Kevin Durant","Golden State Warriors","2/11/17",2016,3,11,6,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-16,239
"1254","Kevin Durant","Golden State Warriors","2/11/17",2016,4,3,40,"shot_yes","Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-179,218
"1255","Kevin Durant","Golden State Warriors","12/3/16",2016,1,10,8,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",-112,97
"1256","Kevin Durant","Golden State Warriors","12/28/16",2016,2,9,4,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-83,247
"1257","Kevin Durant","Golden State Warriors","12/22/16",2016,1,6,13,"shot_yes","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",9,65
"1258","Kevin Durant","Golden State Warriors","12/22/16",2016,1,10,18,"shot_yes","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-109,213
"1259","Kevin Durant","Golden State Warriors","12/22/16",2016,2,2,25,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-40,244
"1260","Kevin Durant","Golden State Warriors","12/22/16",2016,2,1,49,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",240,38
"1261","Kevin Durant","Golden State Warriors","12/22/16",2016,1,8,25,"shot_yes","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",-1,160
"1262","Kevin Durant","Golden State Warriors","12/22/16",2016,4,11,16,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-55,237
"1263","Kevin Durant","Golden State Warriors","12/22/16",2016,4,10,30,"shot_no","Jump Shot","2PT Field Goal",14,"Brooklyn Nets",0,146
"1264","Kevin Durant","Golden State Warriors","12/22/16",2016,2,10,43,"shot_no","Jump Shot","2PT Field Goal",18,"Brooklyn Nets",-140,120
"1265","Kevin Durant","Golden State Warriors","12/22/16",2016,3,7,49,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",119,224
"1266","Kevin Durant","Golden State Warriors","11/18/16",2016,3,11,49,"shot_no","Jump Shot","2PT Field Goal",12,"Boston Celtics",6,129
"1267","Kevin Durant","Golden State Warriors","11/18/16",2016,2,1,25,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",101,234
"1268","Kevin Durant","Golden State Warriors","11/18/16",2016,3,3,14,"shot_yes","Jump Shot","2PT Field Goal",20,"Boston Celtics",176,100
"1269","Kevin Durant","Golden State Warriors","11/18/16",2016,1,11,26,"shot_yes","Jump Shot","2PT Field Goal",19,"Boston Celtics",66,188
"1270","Kevin Durant","Golden State Warriors","11/18/16",2016,1,8,38,"shot_no","Jump Shot","2PT Field Goal",13,"Boston Celtics",60,116
"1271","Kevin Durant","Golden State Warriors","1/4/17",2016,1,9,16,"shot_yes","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-232,11
"1272","Kevin Durant","Golden State Warriors","1/4/17",2016,3,1,20,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-94,244
"1273","Kevin Durant","Golden State Warriors","1/4/17",2016,4,5,25,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",101,247
"1274","Kevin Durant","Golden State Warriors","1/4/17",2016,4,4,35,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,252
"1275","Kevin Durant","Golden State Warriors","1/4/17",2016,2,0,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",71,244
"1276","Kevin Durant","Golden State Warriors","12/17/16",2016,2,7,11,"shot_no","Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",82,154
"1277","Kevin Durant","Golden State Warriors","12/28/16",2016,1,7,19,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",101,242
"1278","Kevin Durant","Golden State Warriors","12/28/16",2016,4,2,4,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,228
"1279","Kevin Durant","Golden State Warriors","12/28/16",2016,4,9,21,"shot_no","Jump Shot","2PT Field Goal",15,"Toronto Raptors",109,110
"1280","Kevin Durant","Golden State Warriors","12/28/16",2016,2,1,49,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,232
"1281","Kevin Durant","Golden State Warriors","10/30/16",2016,3,11,19,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-202,170
"1282","Kevin Durant","Golden State Warriors","11/28/16",2016,1,8,24,"shot_no","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",127,134
"1283","Kevin Durant","Golden State Warriors","11/28/16",2016,4,2,12,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",174,208
"1284","Kevin Durant","Golden State Warriors","11/28/16",2016,1,6,33,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-58,100
"1285","Kevin Durant","Golden State Warriors","11/28/16",2016,3,8,31,"shot_no","Jump Shot","2PT Field Goal",16,"Atlanta Hawks",-96,134
"1286","Kevin Durant","Golden State Warriors","11/28/16",2016,3,7,58,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-34,115
"1287","Kevin Durant","Golden State Warriors","11/28/16",2016,1,1,2,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",164,223
"1288","Kevin Durant","Golden State Warriors","11/28/16",2016,4,11,42,"shot_yes","Jump Shot","2PT Field Goal",17,"Atlanta Hawks",130,111
"1289","Kevin Durant","Golden State Warriors","11/23/16",2016,1,8,27,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",233,70
"1290","Kevin Durant","Golden State Warriors","11/23/16",2016,1,0,27,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",56,257
"1291","Kevin Durant","Golden State Warriors","11/23/16",2016,1,8,52,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Lakers",20,129
"1292","Kevin Durant","Golden State Warriors","11/23/16",2016,1,10,8,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-135,247
"1293","Kevin Durant","Golden State Warriors","10/30/16",2016,2,0,29,"shot_yes","Jump Shot","3PT Field Goal",27,"Phoenix Suns",233,144
"1294","Kevin Durant","Golden State Warriors","10/30/16",2016,3,10,26,"shot_yes","Jump Shot","2PT Field Goal",18,"Phoenix Suns",-58,178
"1295","Kevin Durant","Golden State Warriors","10/30/16",2016,3,5,9,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",218,154
"1296","Kevin Durant","Golden State Warriors","10/30/16",2016,2,2,35,"shot_yes","Jump Shot","2PT Field Goal",17,"Phoenix Suns",-174,-5
"1297","Kevin Durant","Golden State Warriors","10/30/16",2016,4,4,38,"shot_yes","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-130,95
"1298","Kevin Durant","Golden State Warriors","10/30/16",2016,2,10,19,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-124,31
"1299","Kevin Durant","Golden State Warriors","10/30/16",2016,3,4,18,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",89,120
"1300","Kevin Durant","Golden State Warriors","10/30/16",2016,3,9,31,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",169,203
"1301","Kevin Durant","Golden State Warriors","11/7/16",2016,3,8,9,"shot_no","Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",9,129
"1302","Kevin Durant","Golden State Warriors","11/7/16",2016,3,7,1,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-140,56
"1303","Kevin Durant","Golden State Warriors","11/7/16",2016,1,9,8,"shot_no","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-71,159
"1304","Kevin Durant","Golden State Warriors","11/7/16",2016,4,10,11,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-112,228
"1305","Kevin Durant","Golden State Warriors","11/7/16",2016,3,9,51,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-9,154
"1306","Kevin Durant","Golden State Warriors","11/7/16",2016,3,8,7,"shot_no","Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-29,56
"1307","Kevin Durant","Golden State Warriors","2/13/17",2016,1,3,28,"shot_yes","Jump Shot","2PT Field Goal",18,"Denver Nuggets",1,185
"1308","Kevin Durant","Golden State Warriors","1/25/17",2016,1,4,31,"shot_no","Jump Shot","2PT Field Goal",12,"Charlotte Hornets",117,33
"1309","Kevin Durant","Golden State Warriors","12/10/16",2016,4,10,20,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",138,224
"1310","Kevin Durant","Golden State Warriors","12/10/16",2016,4,11,3,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-142,146
"1311","Kevin Durant","Golden State Warriors","12/10/16",2016,1,11,25,"shot_yes","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-228,-21
"1312","Kevin Durant","Golden State Warriors","12/10/16",2016,1,10,30,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",166,200
"1313","Kevin Durant","Golden State Warriors","1/16/17",2016,1,7,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-169,188
"1314","Kevin Durant","Golden State Warriors","1/16/17",2016,2,7,43,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-176,198
"1315","Kevin Durant","Golden State Warriors","1/16/17",2016,3,2,27,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",236,7
"1316","Kevin Durant","Golden State Warriors","1/16/17",2016,1,5,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-225,116
"1317","Kevin Durant","Golden State Warriors","12/17/16",2016,3,10,7,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",169,203
"1318","Kevin Durant","Golden State Warriors","12/17/16",2016,1,11,42,"shot_yes","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-78,249
"1319","Kevin Durant","Golden State Warriors","11/19/16",2016,2,1,7,"shot_yes","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-246,65
"1320","Kevin Durant","Golden State Warriors","11/19/16",2016,2,0,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-235,7
"1321","Kevin Durant","Golden State Warriors","11/19/16",2016,2,8,7,"shot_yes","Jump Shot","3PT Field Goal",28,"Milwaukee Bucks",-122,254
"1322","Kevin Durant","Golden State Warriors","11/19/16",2016,3,8,31,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-210,185
"1323","Kevin Durant","Golden State Warriors","11/19/16",2016,4,3,43,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",84,237
"1324","Kevin Durant","Golden State Warriors","11/19/16",2016,4,4,10,"shot_no","Jump Shot","2PT Field Goal",6,"Milwaukee Bucks",-4,67
"1325","Kevin Durant","Golden State Warriors","11/19/16",2016,2,2,41,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",235,16
"1326","Kevin Durant","Golden State Warriors","11/19/16",2016,4,2,20,"shot_no","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-241,2
"1327","Kevin Durant","Golden State Warriors","11/19/16",2016,4,8,55,"shot_yes","Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",4,156
"1328","Kevin Durant","Golden State Warriors","11/19/16",2016,1,6,17,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",238,18
"1329","Kevin Durant","Golden State Warriors","11/19/16",2016,4,0,11,"shot_no","Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",-55,183
"1330","Kevin Durant","Golden State Warriors","12/17/16",2016,1,0,4,"shot_yes","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",94,165
"1331","Kevin Durant","Golden State Warriors","1/16/17",2016,3,7,23,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",81,257
"1332","Kevin Durant","Golden State Warriors","1/16/17",2016,1,10,40,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",210,139
"1333","Kevin Durant","Golden State Warriors","1/6/17",2016,2,1,39,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-171,213
"1334","Kevin Durant","Golden State Warriors","1/6/17",2016,4,2,31,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-147,213
"1335","Kevin Durant","Golden State Warriors","1/6/17",2016,1,10,35,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-132,159
"1336","Kevin Durant","Golden State Warriors","1/25/17",2016,3,8,55,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",82,232
"1337","Kevin Durant","Golden State Warriors","1/25/17",2016,4,2,19,"shot_yes","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",192,11
"1338","Kevin Durant","Golden State Warriors","1/25/17",2016,1,7,11,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-187,165
"1339","Kevin Durant","Golden State Warriors","1/25/17",2016,1,3,48,"shot_no","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",91,154
"1340","Kevin Durant","Golden State Warriors","1/25/17",2016,2,1,16,"shot_no","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",235,16
"1341","Kevin Durant","Golden State Warriors","1/25/17",2016,2,0,32,"shot_yes","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",164,36
"1342","Kevin Durant","Golden State Warriors","1/25/17",2016,3,4,17,"shot_no","Jump Shot","2PT Field Goal",11,"Charlotte Hornets",24,111
"1343","Kevin Durant","Golden State Warriors","1/25/17",2016,4,2,42,"shot_no","Jump Shot","2PT Field Goal",3,"Charlotte Hornets",-22,31
"1344","Kevin Durant","Golden State Warriors","1/25/17",2016,2,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-2,249
"1345","Kevin Durant","Golden State Warriors","1/25/17",2016,1,0,1,"shot_no","Jump Shot","2PT Field Goal",7,"Charlotte Hornets",61,46
"1346","Kevin Durant","Golden State Warriors","12/5/16",2016,3,9,59,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",-91,237
"1347","Kevin Durant","Golden State Warriors","11/13/16",2016,2,4,17,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",137,46
"1348","Kevin Durant","Golden State Warriors","11/13/16",2016,4,10,58,"shot_no","Jump Shot","2PT Field Goal",13,"Phoenix Suns",132,26
"1349","Kevin Durant","Golden State Warriors","11/13/16",2016,2,11,30,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-114,61
"1350","Kevin Durant","Golden State Warriors","11/13/16",2016,2,4,7,"shot_no","Jump Shot","2PT Field Goal",4,"Phoenix Suns",-17,46
"1351","Kevin Durant","Golden State Warriors","11/13/16",2016,4,8,28,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-71,252
"1352","Kevin Durant","Golden State Warriors","11/13/16",2016,4,0,42,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",200,154
"1353","Kevin Durant","Golden State Warriors","11/13/16",2016,3,0,44,"shot_no","Jump Shot","2PT Field Goal",5,"Phoenix Suns",37,47
"1354","Kevin Durant","Golden State Warriors","12/11/16",2016,4,8,25,"shot_yes","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",135,149
"1355","Kevin Durant","Golden State Warriors","12/11/16",2016,2,11,22,"shot_no","Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-102,120
"1356","Kevin Durant","Golden State Warriors","12/11/16",2016,2,2,33,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",132,141
"1357","Kevin Durant","Golden State Warriors","12/11/16",2016,2,9,16,"shot_yes","Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-48,41
"1358","Kevin Durant","Golden State Warriors","12/11/16",2016,1,1,48,"shot_no","Jump Shot","2PT Field Goal",12,"Minnesota Timberwolves",119,21
"1359","Kevin Durant","Golden State Warriors","12/11/16",2016,3,0,34,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-125,218
"1360","Kevin Durant","Golden State Warriors","12/11/16",2016,3,9,16,"shot_no","Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",225,8
"1361","Kevin Durant","Golden State Warriors","12/11/16",2016,4,11,14,"shot_no","Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",130,116
"1362","Kevin Durant","Golden State Warriors","12/11/16",2016,3,10,37,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",199,7
"1363","Kevin Durant","Golden State Warriors","12/11/16",2016,2,1,37,"shot_no","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",14,247
"1364","Kevin Durant","Golden State Warriors","12/11/16",2016,4,5,52,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",168,185
"1365","Kevin Durant","Golden State Warriors","10/25/16",2016,3,2,7,"shot_yes","Jump Shot","2PT Field Goal",21,"San Antonio Spurs",-214,21
"1366","Kevin Durant","Golden State Warriors","12/11/16",2016,1,9,17,"shot_no","Jump Shot","2PT Field Goal",5,"Minnesota Timberwolves",58,11
"1367","Kevin Durant","Golden State Warriors","12/5/16",2016,1,7,49,"shot_no","Jump Shot","2PT Field Goal",9,"Indiana Pacers",-94,16
"1368","Kevin Durant","Golden State Warriors","10/25/16",2016,2,4,31,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,7
"1369","Kevin Durant","Golden State Warriors","10/25/16",2016,3,8,19,"shot_no","Jump Shot","2PT Field Goal",9,"San Antonio Spurs",86,28
"1370","Kevin Durant","Golden State Warriors","10/25/16",2016,2,1,28,"shot_no","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",140,214
"1371","Kevin Durant","Golden State Warriors","1/18/17",2016,3,3,23,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-94,229
"1372","Kevin Durant","Golden State Warriors","12/1/16",2016,4,10,5,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",232,80
"1373","Kevin Durant","Golden State Warriors","12/5/16",2016,1,8,43,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",102,244
"1374","Kevin Durant","Golden State Warriors","12/5/16",2016,2,8,21,"shot_no","Jump Shot","2PT Field Goal",13,"Indiana Pacers",132,7
"1375","Kevin Durant","Golden State Warriors","11/1/16",2016,1,11,34,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",230,95
"1376","Kevin Durant","Golden State Warriors","11/1/16",2016,1,4,41,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-114,228
"1377","Kevin Durant","Golden State Warriors","11/1/16",2016,3,11,22,"shot_no","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",-183,26
"1378","Kevin Durant","Golden State Warriors","2/13/17",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",137,223
"1379","Kevin Durant","Golden State Warriors","12/30/16",2016,1,11,45,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-119,228
"1380","Kevin Durant","Golden State Warriors","12/30/16",2016,4,5,26,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",164,188
"1381","Kevin Durant","Golden State Warriors","12/30/16",2016,3,8,28,"shot_yes","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",-11,146
"1382","Kevin Durant","Golden State Warriors","12/30/16",2016,4,10,51,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",119,218
"1383","Kevin Durant","Golden State Warriors","12/30/16",2016,2,3,44,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",123,234
"1384","Kevin Durant","Golden State Warriors","1/18/17",2016,3,4,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-137,232
"1385","Kevin Durant","Golden State Warriors","12/1/16",2016,4,7,54,"shot_no","Jump Shot","2PT Field Goal",15,"Houston Rockets",-38,149
"1386","Kevin Durant","Golden State Warriors","12/1/16",2016,4,1,8,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-102,244
"1387","Kevin Durant","Golden State Warriors","12/1/16",2016,4,2,22,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",22,252
"1388","Kevin Durant","Golden State Warriors","12/1/16",2016,1,9,52,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",189,154
"1389","Kevin Durant","Golden State Warriors","12/1/16",2016,3,0,2,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",223,100
"1390","Kevin Durant","Golden State Warriors","2/13/17",2016,2,6,52,"shot_yes","Jump Shot","3PT Field Goal",27,"Denver Nuggets",45,267
"1391","Kevin Durant","Golden State Warriors","2/13/17",2016,1,9,59,"shot_yes","Jump Shot","2PT Field Goal",11,"Denver Nuggets",-20,115
"1392","Kevin Durant","Golden State Warriors","2/13/17",2016,3,5,35,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-65,242
